date,home_price_index,building_cost_index,population_millions
1944-02,6.59471721,235.3333,138.5246
1944-03,6.65881188,235.6667,138.6522
1944-04,6.72290655,236.0000,138.7798
1944-05,6.78700122,236.3333,138.9073
1944-06,6.85109588,236.6667,139.0349
1944-07,6.91519055,237.0000,139.1625
1944-08,6.97928522,237.3333,139.2901
1944-09,7.04337988,237.6667,139.4177
1944-10,7.10747455,238.0000,139.5453
1944-11,7.17156922,238.3333,139.6728
1944-12,7.23566388,238.6667,139.8004
1945-01,7.29975855,239.0000,139.9280
1945-02,7.44637229,240.9167,140.0498
1945-03,7.59298603,242.8333,140.1715
1945-04,7.73959977,244.7500,140.2933
1945-05,7.88621350,246.6667,140.4150
1945-06,8.03282724,248.5833,140.5368
1945-07,8.17944098,250.5000,140.6585
1945-08,8.32605472,252.4167,140.7803
1945-09,8.47266846,254.3333,140.9020
1945-10,8.61928220,256.2500,141.0238
1945-11,8.76589594,258.1667,141.1455
1945-12,8.91250967,260.0833,141.2673
1946-01,9.05912341,262.0000,141.3890
1946-02,9.21965018,266.2500,141.6171
1946-03,9.38017695,270.5000,141.8452
1946-04,9.54070372,274.7500,142.0733
1946-05,9.70123049,279.0000,142.3013
1946-06,9.86175726,283.2500,142.5294
1946-07,10.02228402,287.5000,142.7575
1946-08,10.18281079,291.7500,142.9856
1946-09,10.34333756,296.0000,143.2137
1946-10,10.50386433,300.2500,143.4418
1946-11,10.66439110,304.5000,143.6698
1946-12,10.82491787,308.7500,143.8979
1947-01,10.98544464,313.0000,144.1260
1947-02,11.00428939,315.3333,144.3348
1947-03,11.02313415,317.6667,144.5435
1947-04,11.04197890,320.0000,144.7523
1947-05,11.06082366,322.3333,144.9610
1947-06,11.07966842,324.6667,145.1698
1947-07,11.09851317,327.0000,145.3785
1947-08,11.11735793,329.3333,145.5873
1947-09,11.13620268,331.6667,145.7960
1947-10,11.15504744,334.0000,146.0048
1947-11,11.17389219,336.3333,146.2135
1947-12,11.19273695,338.6667,146.4223
1948-01,11.21158171,341.0000,146.6310
1948-02,11.21241649,341.9167,146.8441
1948-03,11.21325127,342.8333,147.0572
1948-04,11.21408605,343.7500,147.2703
1948-05,11.21492083,344.6667,147.4833
1948-06,11.21575562,345.5833,147.6964
1948-07,11.21659040,346.5000,147.9095
1948-08,11.21742518,347.4167,148.1226
1948-09,11.21825996,348.3333,148.3357
1948-10,11.21909474,349.2500,148.5488
1948-11,11.21992952,350.1667,148.7618
1948-12,11.22076431,351.0833,148.9749
1949-01,11.22159909,352.0000,149.1880
1949-02,11.25564161,353.9167,149.3960
1949-03,11.28968413,355.8333,149.6040
1949-04,11.32372665,357.7500,149.8120
1949-05,11.35776917,359.6667,150.0200
1949-06,11.39181169,361.5833,150.2280
1949-07,11.42585422,363.5000,150.4360
1949-08,11.45989674,365.4167,150.6440
1949-09,11.49393926,367.3333,150.8520
1949-10,11.52798178,369.2500,151.0600
1949-11,11.56202430,371.1667,151.2680
1949-12,11.59606682,373.0833,151.4760
1950-01,11.63010934,375.0000,151.6840
1950-02,11.68872168,377.1667,151.9009
1950-03,11.74733402,379.3333,152.1178
1950-04,11.80594637,381.5000,152.3348
1950-05,11.86455871,383.6667,152.5517
1950-06,11.92317105,385.8333,152.7686
1950-07,11.98178339,388.0000,152.9855
1950-08,12.04039573,390.1667,153.2024
1950-09,12.09900807,392.3333,153.4193
1950-10,12.15762041,394.5000,153.6363
1950-11,12.21623275,396.6667,153.8532
1950-12,12.27484509,398.8333,154.0701
1951-01,12.33345743,401.0000,154.2870
1951-02,12.37874879,402.2500,154.5093
1951-03,12.42404014,403.5000,154.7315
1951-04,12.46933150,404.7500,154.9538
1951-05,12.51462285,406.0000,155.1760
1951-06,12.55991421,407.2500,155.3983
1951-07,12.60520556,408.5000,155.6205
1951-08,12.65049691,409.7500,155.8428
1951-09,12.69578827,411.0000,156.0650
1951-10,12.74107962,412.2500,156.2873
1951-11,12.78637098,413.5000,156.5095
1951-12,12.83166233,414.7500,156.7318
1952-01,12.87695369,416.0000,156.9540
1952-02,12.99225423,417.2500,157.1716
1952-03,13.10755476,418.5000,157.3892
1952-04,13.22285530,419.7500,157.6068
1952-05,13.33815584,421.0000,157.8243
1952-06,13.45345638,422.2500,158.0419
1952-07,13.56875692,423.5000,158.2595
1952-08,13.68405746,424.7500,158.4771
1952-09,13.79935800,426.0000,158.6947
1952-10,13.91465854,427.2500,158.9123
1952-11,14.02995908,428.5000,159.1298
1952-12,14.14525962,429.7500,159.3474
1953-01,14.26056016,431.0000,159.5650
1953-02,14.26056016,432.2500,159.8005
1953-03,14.26056016,433.5000,160.0360
1953-04,14.29368573,434.7500,160.2715
1953-05,14.31024852,436.0000,160.5070
1953-06,14.31024852,437.2500,160.7425
1953-07,14.34337410,438.5000,160.9780
1953-08,14.35993688,439.7500,161.2135
1953-09,14.37649967,441.0000,161.4490
1953-10,14.37649967,442.2500,161.6845
1953-11,14.35993688,443.5000,161.9200
1953-12,14.35993688,444.7500,162.1555
1954-01,14.35993688,446.0000,162.3910
1954-02,14.37649967,447.9167,162.6313
1954-03,14.37649967,449.8333,162.8717
1954-04,14.35993688,451.7500,163.1120
1954-05,14.35993688,453.6667,163.3523
1954-06,14.37649967,455.5833,163.5927
1954-07,14.42618803,457.5000,163.8330
1954-08,14.45931361,459.4167,164.0733
1954-09,14.49243918,461.3333,164.3137
1954-10,14.47587640,463.2500,164.5540
1954-11,14.47587640,465.1667,164.7943
1954-12,14.49243918,467.0833,165.0347
1955-01,14.50900197,469.0000,165.2750
1955-02,14.45931361,470.8333,165.5205
1955-03,14.42618803,472.6667,165.7660
1955-04,14.34337410,474.5000,166.0115
1955-05,14.34337410,476.3333,166.2570
1955-06,14.40962525,478.1667,166.5025
1955-07,14.45931361,480.0000,166.7480
1955-08,14.54212755,481.8333,166.9935
1955-09,14.57525312,483.6667,167.2390
1955-10,14.55869034,485.5000,167.4845
1955-11,14.52556476,487.3333,167.7300
1955-12,14.49243918,489.1667,167.9755
1956-01,14.45931361,491.0000,168.2210
1956-02,14.40962525,492.5000,168.4754
1956-03,14.35993688,494.0000,168.7298
1956-04,14.29368573,495.5000,168.9843
1956-05,14.31024852,497.0000,169.2387
1956-06,14.45931361,498.5000,169.4931
1956-07,14.57525312,500.0000,169.7475
1956-08,14.67462985,501.5000,170.0019
1956-09,14.65806706,503.0000,170.2563
1956-10,14.64150427,504.5000,170.5108
1956-11,14.60837870,506.0000,170.7652
1956-12,14.62494149,507.5000,171.0196
1957-01,14.67462985,509.0000,171.2740
1957-02,14.80713215,510.3333,171.5129
1957-03,14.80713215,511.6667,171.7518
1957-04,14.90650888,513.0000,171.9908
1957-05,14.95619724,514.3333,172.2297
1957-06,14.90650888,515.6667,172.4686
1957-07,14.90650888,517.0000,172.7075
1957-08,14.90650888,518.3333,172.9464
1957-09,14.95619724,519.6667,173.1853
1957-10,15.03901118,521.0000,173.4243
1957-11,15.03901118,522.3333,173.6632
1957-12,15.02244839,523.6667,173.9021
1958-01,15.03901118,525.0000,174.1410
1958-02,15.03901118,526.9167,174.3901
1958-03,15.17151348,528.8333,174.6392
1958-04,15.20463905,530.7500,174.8883
1958-05,15.23776463,532.6667,175.1373
1958-06,15.15495069,534.5833,175.3864
1958-07,15.15495069,536.5000,175.6355
1958-08,15.13838790,538.4167,175.8846
1958-09,15.08869954,540.3333,176.1337
1958-10,15.07213675,542.2500,176.3828
1958-11,15.10526233,544.1667,176.6318
1958-12,15.12182512,546.0833,176.8809
1959-01,15.08869954,548.0000,177.1300
1959-02,15.07213675,548.9167,177.4325
1959-03,15.07213675,549.8333,177.7350
1959-04,15.07213675,550.7500,178.0375
1959-05,15.13838790,551.6667,178.3400
1959-06,15.13838790,552.5833,178.6425
1959-07,15.08869954,553.5000,178.9450
1959-08,15.07213675,554.4167,179.2475
1959-09,15.10526233,555.3333,179.5500
1959-10,15.18807627,556.2500,179.8525
1959-11,15.20463905,557.1667,180.1550
1959-12,15.13838790,558.0833,180.4575
1960-01,15.18807627,559.0000,180.7600
1960-02,15.18807627,559.7500,181.0085
1960-03,15.18807627,560.5000,181.2570
1960-04,15.18807627,561.2500,181.5055
1960-05,15.15495069,562.0000,181.7540
1960-06,15.12182512,562.7500,182.0025
1960-07,15.12182512,563.5000,182.2510
1960-08,15.18807627,564.2500,182.4995
1960-09,15.25432742,565.0000,182.7480
1960-10,15.30401578,565.7500,182.9965
1960-11,15.25432742,566.5000,183.2450
1960-12,15.25432742,567.2500,183.4935
1961-01,15.25432742,568.0000,183.7420
1961-02,15.22120184,569.0000,183.9793
1961-03,15.25432742,570.0000,184.2167
1961-04,15.18807627,571.0000,184.4540
1961-05,15.23776463,572.0000,184.6913
1961-06,15.22120184,573.0000,184.9287
1961-07,15.27089020,574.0000,185.1660
1961-08,15.28745299,575.0000,185.4033
1961-09,15.28745299,576.0000,185.6407
1961-10,15.28745299,577.0000,185.8780
1961-11,15.37026693,578.0000,186.1153
1961-12,15.40339250,579.0000,186.3527
1962-01,15.41995529,580.0000,186.5900
1962-02,15.38682972,581.1667,186.8158
1962-03,15.38682972,582.3333,187.0417
1962-04,15.38682972,583.5000,187.2675
1962-05,15.46964366,584.6667,187.4933
1962-06,15.48620644,585.8333,187.7192
1962-07,15.48620644,587.0000,187.9450
1962-08,15.48620644,588.1667,188.1708
1962-09,15.46964366,589.3333,188.3967
1962-10,15.43651808,590.5000,188.6225
1962-11,15.45308087,591.6667,188.8483
1962-12,15.45308087,592.8333,189.0742
1963-01,15.46964366,594.0000,189.3000
1963-02,15.46964366,595.5000,189.5189
1963-03,15.55245759,597.0000,189.7378
1963-04,15.61870874,598.5000,189.9568
1963-05,15.58558317,600.0000,190.1757
1963-06,15.58558317,601.5000,190.3946
1963-07,15.61870874,603.0000,190.6135
1963-08,15.61870874,604.5000,190.8324
1963-09,15.61870874,606.0000,191.0513
1963-10,15.61870874,607.5000,191.2703
1963-11,15.71808547,609.0000,191.4892
1963-12,15.78433662,610.5000,191.7081
1964-01,15.78433662,612.0000,191.9270
1964-02,15.83402498,613.2500,192.1287
1964-03,15.83402498,614.5000,192.3303
1964-04,15.78433662,615.7500,192.5320
1964-05,15.71808547,617.0000,192.7337
1964-06,15.76777383,618.2500,192.9353
1964-07,15.80089941,619.5000,193.1370
1964-08,15.85058777,620.7500,193.3387
1964-09,15.90027613,622.0000,193.5403
1964-10,15.93340171,623.2500,193.7420
1964-11,15.98309007,624.5000,193.9437
1964-12,15.98309007,625.7500,194.1453
1965-01,16.08246680,627.0000,194.3470
1965-02,16.08246680,628.9167,194.5347
1965-03,16.03277844,630.8333,194.7223
1965-04,15.99965286,632.7500,194.9100
1965-05,15.98309007,634.6667,195.0977
1965-06,15.98309007,636.5833,195.2853
1965-07,16.01621565,638.5000,195.4730
1965-08,16.01621565,640.4167,195.6607
1965-09,16.01621565,642.3333,195.8483
1965-10,16.11559237,644.2500,196.0360
1965-11,16.19840631,646.1667,196.2237
1965-12,16.24809467,648.0833,196.4113
1966-01,16.29778304,650.0000,196.5990
1966-02,16.26465746,652.1667,196.7784
1966-03,16.26465746,654.3333,196.9578
1966-04,16.28122025,656.5000,197.1373
1966-05,16.31434583,658.6667,197.3167
1966-06,16.34747140,660.8333,197.4961
1966-07,16.36403419,663.0000,197.6755
1966-08,16.31434583,665.1667,197.8549
1966-09,16.31434583,667.3333,198.0343
1966-10,16.38059698,669.5000,198.2138
1966-11,16.38059698,671.6667,198.3932
1966-12,16.44684813,673.8333,198.5726
1967-01,16.44684813,676.0000,198.7520
1967-02,16.44684813,679.7500,198.9181
1967-03,16.33090861,683.5000,199.0842
1967-04,16.39715976,687.2500,199.2503
1967-05,16.49653649,691.0000,199.4163
1967-06,16.52966206,694.7500,199.5824
1967-07,16.52966206,698.5000,199.7485
1967-08,16.62903879,702.2500,199.9146
1967-09,16.62903879,706.0000,200.0807
1967-10,16.69528994,709.7500,200.2468
1967-11,16.74497830,713.5000,200.4128
1967-12,16.82779224,717.2500,200.5789
1968-01,16.81122945,721.0000,200.7450
1968-02,16.89404339,726.7500,200.9109
1968-03,16.86091782,732.5000,201.0768
1968-04,16.86091782,738.2500,201.2428
1968-05,16.81122945,744.0000,201.4087
1968-06,16.94373176,749.7500,201.5746
1968-07,17.00998291,755.5000,201.7405
1968-08,17.05967127,761.2500,201.9064
1968-09,17.05967127,767.0000,202.0723
1968-10,17.17561078,772.7500,202.2383
1968-11,17.37436423,778.5000,202.4042
1968-12,17.52342932,784.2500,202.5701
1969-01,17.60624326,790.0000,202.7360
1969-02,17.68905720,793.8333,202.9321
1969-03,17.83812229,797.6667,203.1282
1969-04,17.85468508,801.5000,203.3243
1969-05,17.93749901,805.3333,203.5203
1969-06,17.98718738,809.1667,203.7164
1969-07,18.15281525,813.0000,203.9125
1969-08,18.26875477,816.8333,204.1086
1969-09,18.40125707,820.6667,204.3047
1969-10,18.55032216,824.5000,204.5008
1969-11,18.63313609,828.3333,204.6968
1969-12,18.74907561,832.1667,204.8929
1970-01,18.93126627,836.0000,205.0890
1970-02,19.06376857,845.3333,205.3059
1970-03,19.16314530,854.6667,205.5228
1970-04,19.24595924,864.0000,205.7398
1970-05,19.39502433,873.3333,205.9567
1970-06,19.52752663,882.6667,206.1736
1970-07,19.57721499,892.0000,206.3905
1970-08,19.75940565,901.3333,206.6074
1970-09,19.95815911,910.6667,206.8243
1970-10,20.05753583,920.0000,207.0413
1970-11,20.17347535,929.3333,207.2582
1970-12,20.28941486,938.6667,207.4751
1971-01,20.33910322,948.0000,207.6920
1971-02,20.28941486,956.3333,207.8780
1971-03,20.28941486,964.6667,208.0640
1971-04,20.35566601,973.0000,208.2500
1971-05,20.50473110,981.3333,208.4360
1971-06,20.72004734,989.6667,208.6220
1971-07,20.75317291,998.0000,208.8080
1971-08,20.81942406,1006.3333,208.9940
1971-09,20.86911243,1014.6667,209.1800
1971-10,20.93536358,1023.0000,209.3660
1971-11,21.10099145,1031.3333,209.5520
1971-12,21.15067982,1039.6667,209.7380
1972-01,21.21693097,1048.0000,209.9240
1972-02,21.26661933,1055.5000,210.0919
1972-03,21.25005654,1063.0000,210.2598
1972-04,21.28318212,1070.5000,210.4278
1972-05,21.34943327,1078.0000,210.5957
1972-06,21.48193557,1085.5000,210.7636
1972-07,21.69725181,1093.0000,210.9315
1972-08,21.78006575,1100.5000,211.0994
1972-09,21.76350296,1108.0000,211.2673
1972-10,21.74694017,1115.5000,211.4353
1972-11,21.76350296,1123.0000,211.6032
1972-12,21.78006575,1130.5000,211.7711
1973-01,21.73037738,1138.0000,211.9390
1973-02,21.73037738,1143.5833,212.1023
1973-03,21.74694017,1149.1667,212.2655
1973-04,21.74694017,1154.7500,212.4288
1973-05,21.79662853,1160.3333,212.5920
1973-06,21.84631690,1165.9167,212.7553
1973-07,21.82975411,1171.5000,212.9185
1973-08,22.02850756,1177.0833,213.0818
1973-09,22.11132150,1182.6667,213.2450
1973-10,22.27694938,1188.2500,213.4083
1973-11,22.37632610,1193.8333,213.5715
1973-12,22.52539119,1199.4167,213.7348
1974-01,22.70758185,1205.0000,213.8980
1974-02,22.88977252,1213.4167,214.0716
1974-03,23.13821433,1221.8333,214.2452
1974-04,23.22102827,1230.2500,214.4188
1974-05,23.33696778,1238.6667,214.5923
1974-06,23.46947009,1247.0833,214.7659
1974-07,23.58540960,1255.5000,214.9395
1974-08,23.80072584,1263.9167,215.1131
1974-09,24.03260487,1272.3333,215.2867
1974-10,24.23135832,1280.7500,215.4603
1974-11,24.41354898,1289.1667,215.6338
1974-12,24.79449310,1297.5833,215.8074
1975-01,25.2700,1306.0000,215.9810
1975-02,25.3100,1315.9167,216.1564
1975-03,25.3700,1325.8333,216.3318
1975-04,25.4100,1335.7500,216.5073
1975-05,25.4800,1345.6667,216.6827
1975-06,25.4700,1355.5833,216.8581
1975-07,25.6100,1365.5000,217.0335
1975-08,25.7700,1375.4167,217.2089
1975-09,26.0200,1385.3333,217.3843
1975-10,26.2100,1395.2500,217.5598
1975-11,26.3900,1405.1667,217.7352
1975-12,26.4700,1415.0833,217.9106
1976-01,26.6000,1425.0000,218.0860
1976-02,26.6600,1435.0000,218.2696
1976-03,26.8900,1445.0000,218.4532
1976-04,27.1500,1455.0000,218.6368
1976-05,27.4500,1465.0000,218.8203
1976-06,27.5300,1475.0000,219.0039
1976-07,27.7600,1485.0000,219.1875
1976-08,27.9500,1495.0000,219.3711
1976-09,28.1500,1505.0000,219.5547
1976-10,28.2400,1515.0000,219.7383
1976-11,28.4000,1525.0000,219.9218
1976-12,28.6400,1535.0000,220.1054
1977-01,28.8800,1545.0000,220.2890
1977-02,29.2200,1555.7500,220.4840
1977-03,29.6400,1566.5000,220.6790
1977-04,30.1600,1577.2500,220.8740
1977-05,30.5300,1588.0000,221.0690
1977-06,30.7600,1598.7500,221.2640
1977-07,31.0800,1609.5000,221.4590
1977-08,31.3900,1620.2500,221.6540
1977-09,31.8100,1631.0000,221.8490
1977-10,32.2100,1641.7500,222.0440
1977-11,32.5400,1652.5000,222.2390
1977-12,32.8400,1663.2500,222.4340
1978-01,33.1700,1674.0000,222.6290
1978-02,33.5400,1686.0833,222.8354
1978-03,34.0000,1698.1667,223.0418
1978-04,34.4500,1710.2500,223.2483
1978-05,34.9200,1722.3333,223.4547
1978-06,35.4500,1734.4167,223.6611
1978-07,35.9500,1746.5000,223.8675
1978-08,36.4200,1758.5833,224.0739
1978-09,36.8100,1770.6667,224.2803
1978-10,37.1600,1782.7500,224.4868
1978-11,37.5600,1794.8333,224.6932
1978-12,38.0000,1806.9167,224.8996
1979-01,38.5000,1819.0000,225.1060
1979-02,38.9800,1829.1667,225.3243
1979-03,39.5000,1839.3333,225.5427
1979-04,40.0200,1849.5000,225.7610
1979-05,40.5400,1859.6667,225.9793
1979-06,41.0500,1869.8333,226.1977
1979-07,41.5100,1880.0000,226.4160
1979-08,41.9300,1890.1667,226.6343
1979-09,42.2800,1900.3333,226.8527
1979-10,42.6600,1910.5000,227.0710
1979-11,42.9600,1920.6667,227.2893
1979-12,43.2200,1930.8333,227.5077
1980-01,43.4400,1941.0000,227.7260
1980-02,43.7000,1954.0000,227.9162
1980-03,44.0700,1967.0000,228.1063
1980-04,44.4800,1980.0000,228.2965
1980-05,44.8000,1993.0000,228.4867
1980-06,45.0700,2006.0000,228.6768
1980-07,45.3800,2019.0000,228.8670
1980-08,45.6500,2032.0000,229.0572
1980-09,45.8700,2045.0000,229.2473
1980-10,46.0500,2058.0000,229.4375
1980-11,46.2300,2071.0000,229.6277
1980-12,46.4200,2084.0000,229.8178
1981-01,46.5700,2097.0000,230.0080
1981-02,46.7600,2108.4167,230.1922
1981-03,47.0300,2119.8333,230.3763
1981-04,47.4500,2131.2500,230.5605
1981-05,47.7800,2142.6667,230.7447
1981-06,48.0900,2154.0833,230.9288
1981-07,48.3400,2165.5000,231.1130
1981-08,48.5900,2176.9167,231.2972
1981-09,48.6800,2188.3333,231.4813
1981-10,48.7400,2199.7500,231.6655
1981-11,48.7400,2211.1667,231.8497
1981-12,48.7800,2222.5833,232.0338
1982-01,48.8200,2234.0000,232.2180
1982-02,48.9000,2246.5000,232.3943
1982-03,48.8700,2259.0000,232.5705
1982-04,48.9300,2271.5000,232.7468
1982-05,48.9900,2284.0000,232.9230
1982-06,48.9900,2296.5000,233.0993
1982-07,48.9800,2309.0000,233.2755
1982-08,48.9600,2321.5000,233.4518
1982-09,48.9700,2334.0000,233.6280
1982-10,48.9700,2346.5000,233.8043
1982-11,48.9800,2359.0000,233.9805
1982-12,49.0600,2371.5000,234.1568
1983-01,49.2200,2384.0000,234.3330
1983-02,49.4800,2386.7500,234.5048
1983-03,49.6900,2389.5000,234.6765
1983-04,49.9400,2392.2500,234.8483
1983-05,50.1900,2395.0000,235.0200
1983-06,50.4400,2397.7500,235.1918
1983-07,50.7300,2400.5000,235.3635
1983-08,50.9500,2403.2500,235.5353
1983-09,51.0900,2406.0000,235.7070
1983-10,51.1800,2408.7500,235.8788
1983-11,51.2500,2411.5000,236.0505
1983-12,51.3900,2414.2500,236.2223
1984-01,51.5400,2417.0000,236.3940
1984-02,51.7100,2417.6667,236.5700
1984-03,51.9400,2418.3333,236.7460
1984-04,52.2300,2419.0000,236.9220
1984-05,52.5600,2419.6667,237.0980
1984-06,52.8600,2420.3333,237.2740
1984-07,53.1600,2421.0000,237.4500
1984-08,53.4100,2421.6667,237.6260
1984-09,53.5700,2422.3333,237.8020
1984-10,53.6700,2423.0000,237.9780
1984-11,53.6800,2423.6667,238.1540
1984-12,53.7900,2424.3333,238.3300
1985-01,53.9800,2425.0000,238.5060
1985-02,54.2200,2429.8333,238.6874
1985-03,54.5300,2434.6667,238.8688
1985-04,54.9000,2439.5000,239.0503
1985-05,55.3200,2444.3333,239.2317
1985-06,55.7200,2449.1667,239.4131
1985-07,56.1200,2454.0000,239.5945
1985-08,56.5100,2458.8333,239.7759
1985-09,56.8700,2463.6667,239.9573
1985-10,57.1900,2468.5000,240.1388
1985-11,57.5000,2473.3333,240.3202
1985-12,57.8100,2478.1667,240.5016
1986-01,58.1600,2483.0000,240.6830
1986-02,58.5000,2487.8333,240.8630
1986-03,58.9400,2492.6667,241.0430
1986-04,59.4900,2497.5000,241.2230
1986-05,60.0500,2502.3333,241.4030
1986-06,60.6500,2507.1667,241.5830
1986-07,61.2500,2512.0000,241.7630
1986-08,61.7800,2516.8333,241.9430
1986-09,62.2400,2521.6667,242.1230
1986-10,62.5900,2526.5000,242.3030
1986-11,62.9000,2531.3333,242.4830
1986-12,63.3700,2536.1667,242.6630
1987-01,63.7300,2541.0000,242.8430
1987-02,64.1300,2545.7500,243.0278
1987-03,64.4700,2550.5000,243.2127
1987-04,64.9700,2555.2500,243.3975
1987-05,65.5500,2560.0000,243.5823
1987-06,66.2200,2564.7500,243.7672
1987-07,66.7900,2569.5000,243.9520
1987-08,67.2700,2574.2500,244.1368
1987-09,67.6200,2579.0000,244.3217
1987-10,67.9000,2583.7500,244.5065
1987-11,68.0900,2588.5000,244.6913
1987-12,68.3400,2593.2500,244.8762
1988-01,68.5800,2598.0000,245.0610
1988-02,68.9100,2601.0000,245.2548
1988-03,69.3200,2604.0000,245.4487
1988-04,69.7900,2607.0000,245.6425
1988-05,70.4100,2610.0000,245.8363
1988-06,71.0700,2613.0000,246.0302
1988-07,71.6900,2616.0000,246.2240
1988-08,72.1900,2619.0000,246.4178
1988-09,72.5700,2622.0000,246.6117
1988-10,72.8200,2625.0000,246.8055
1988-11,73.0600,2628.0000,246.9993
1988-12,73.2800,2631.0000,247.1932
1989-01,73.6200,2634.0000,247.3870
1989-02,73.9700,2639.6667,247.6198
1989-03,74.4100,2645.3333,247.8527
1989-04,74.8700,2651.0000,248.0855
1989-05,75.3000,2656.6667,248.3183
1989-06,75.7000,2662.3333,248.5512
1989-07,76.0400,2668.0000,248.7840
1989-08,76.2700,2673.6667,249.0168
1989-09,76.4200,2679.3333,249.2497
1989-10,76.4900,2685.0000,249.4825
1989-11,76.5200,2690.6667,249.7153
1989-12,76.5000,2696.3333,249.9482
1990-01,76.5300,2702.0000,250.1810
1990-02,76.5900,2706.0833,250.4601
1990-03,76.7900,2710.1667,250.7392
1990-04,77.0400,2714.2500,251.0183
1990-05,77.3000,2718.3333,251.2973
1990-06,77.5100,2722.4167,251.5764
1990-07,77.5600,2726.5000,251.8555
1990-08,77.4800,2730.5833,252.1346
1990-09,77.2300,2734.6667,252.4137
1990-10,76.9100,2738.7500,252.6928
1990-11,76.3800,2742.8333,252.9718
1990-12,75.9700,2746.9167,253.2509
1991-01,75.5300,2751.0000,253.5300
1991-02,75.2500,2757.9167,253.8127
1991-03,75.1400,2764.8333,254.0953
1991-04,75.3200,2771.7500,254.3780
1991-05,75.7700,2778.6667,254.6607
1991-06,76.2500,2785.5833,254.9433
1991-07,76.5200,2792.5000,255.2260
1991-08,76.5900,2799.4167,255.5087
1991-09,76.5800,2806.3333,255.7913
1991-10,76.2900,2813.2500,256.0740
1991-11,76.0300,2820.1667,256.3567
1991-12,75.8400,2827.0833,256.6393
1992-01,75.7000,2834.0000,256.9220
1992-02,75.6500,2847.5000,257.2020
1992-03,75.8100,2861.0000,257.4820
1992-04,76.0800,2874.5000,257.7620
1992-05,76.4000,2888.0000,258.0420
1992-06,76.6000,2901.5000,258.3220
1992-07,76.7100,2915.0000,258.6020
1992-08,76.7300,2928.5000,258.8820
1992-09,76.6300,2942.0000,259.1620
1992-10,76.6000,2955.5000,259.4420
1992-11,76.5800,2969.0000,259.7220
1992-12,76.4600,2982.5000,260.0020
1993-01,76.3900,2996.0000,260.2820
1993-02,76.3300,3005.5833,260.5464
1993-03,76.3800,3015.1667,260.8108
1993-04,76.6600,3024.7500,261.0753
1993-05,77.0300,3034.3333,261.3397
1993-06,77.5200,3043.9167,261.6041
1993-07,77.8800,3053.5000,261.8685
1993-08,78.1300,3063.0833,262.1329
1993-09,78.2000,3072.6667,262.3973
1993-10,78.1700,3082.2500,262.6618
1993-11,78.1700,3091.8333,262.9262
1993-12,78.1100,3101.4167,263.1906
1994-01,78.2000,3111.0000,263.4550
1994-02,78.2000,3111.0833,263.7161
1994-03,78.3500,3111.1667,263.9772
1994-04,78.7000,3111.2500,264.2383
1994-05,79.2100,3111.3333,264.4993
1994-06,79.7000,3111.4167,264.7604
1994-07,80.0600,3111.5000,265.0215
1994-08,80.3200,3111.5833,265.2826
1994-09,80.3400,3111.6667,265.5437
1994-10,80.3000,3111.7500,265.8048
1994-11,80.1700,3111.8333,266.0658
1994-12,80.0800,3111.9167,266.3269
1995-01,80.0300,3112.0000,266.5880
1995-02,79.9900,3119.5833,266.8485
1995-03,80.0800,3127.1667,267.1090
1995-04,80.3700,3134.7500,267.3695
1995-05,80.6900,3142.3333,267.6300
1995-06,81.0700,3149.9167,267.8905
1995-07,81.4100,3157.5000,268.1510
1995-08,81.6500,3165.0833,268.4115
1995-09,81.7400,3172.6667,268.6720
1995-10,81.7300,3180.2500,268.9325
1995-11,81.6300,3187.8333,269.1930
1995-12,81.5100,3195.4167,269.4535
1996-01,81.4300,3203.0000,269.7140
1996-02,81.4000,3216.4167,269.9843
1996-03,81.6700,3229.8333,270.2547
1996-04,82.1200,3243.2500,270.5250
1996-05,82.6000,3256.6667,270.7953
1996-06,83.0500,3270.0833,271.0657
1996-07,83.4200,3283.5000,271.3360
1996-08,83.6400,3296.9167,271.6063
1996-09,83.7000,3310.3333,271.8767
1996-10,83.6300,3323.7500,272.1470
1996-11,83.5600,3337.1667,272.4173
1996-12,83.4900,3350.5833,272.6877
1997-01,83.5300,3364.0000,272.9580
1997-02,83.6000,3366.2500,273.2243
1997-03,83.9100,3368.5000,273.4907
1997-04,84.3200,3370.7500,273.7570
1997-05,84.8600,3373.0000,274.0233
1997-06,85.4000,3375.2500,274.2897
1997-07,85.8400,3377.5000,274.5560
1997-08,86.1500,3379.7500,274.8223
1997-09,86.3100,3382.0000,275.0887
1997-10,86.4100,3384.2500,275.3550
1997-11,86.6300,3386.5000,275.6213
1997-12,86.8500,3388.7500,275.8877
1998-01,87.1600,3391.0000,276.1540
1998-02,87.3700,3396.4167,276.4185
1998-03,87.8800,3401.8333,276.6830
1998-04,88.5600,3407.2500,276.9475
1998-05,89.3700,3412.6667,277.2120
1998-06,90.1900,3418.0833,277.4765
1998-07,90.8600,3423.5000,277.7410
1998-08,91.4100,3428.9167,278.0055
1998-09,91.7500,3434.3333,278.2700
1998-10,92.0000,3439.7500,278.5345
1998-11,92.2000,3445.1667,278.7990
1998-12,92.4400,3450.5833,279.0635
1999-01,92.7100,3456.0000,279.3280
1999-02,92.9800,3462.9167,279.5838
1999-03,93.6100,3469.8333,279.8397
1999-04,94.4400,3476.7500,280.0955
