,apr,15y_10d,15y_12d,15y_15d,15y_18d,15y_20d,30y_10d,30y_12d,30y_15d,30y_18d,30y_20d
73,0.0073,0.005280264100522262,0.005162924898288433,0.004986916094937692,0.00481090729158695,0.0046935680893531225,0.002784491206002568,0.002722613623646955,0.0026297972501135363,0.0025369808765801174,0.0024751032942245048
74,0.0074,0.005284172623077857,0.0051667465647872385,0.00499060747735131,0.004814468389915381,0.004697042331624762,0.0027885266735615056,0.002726559414149028,0.002633608525030311,0.002540657635911594,0.002478690376499116
75,0.007500000000000001,0.005288083016537682,0.005170570060614621,0.004994300626730033,0.004818031192845443,0.004700518236922383,0.0027925658692260287,0.0027305088499098946,0.0026374233209356937,0.0025443377919614927,0.0024822807726453586
76,0.0076,0.005291995280817475,0.0051743953856881976,0.004997995542994281,0.004821595700300366,0.0047039958051710885,0.002796608792451478,0.0027344619303970004,0.002641241637315284,0.002548021344233569,0.0024858744821790917
77,0.0077,0.005295909415826856,0.005178222539919592,0.005001692226058698,0.004825161912197803,0.004707475036290539,0.0028006554426839715,0.002738418655068772,0.0026450634736459736,0.0025517082922231747,0.0024894715046079752
78,0.0078000000000000005,0.005299825421479911,0.005182051523224801,0.005005390675842138,0.004828729828459474,0.004710955930204365,0.0028047058193656697,0.0027423790233797657,0.0026488888294009098,0.0025553986354220543,0.0024930718394361507
79,0.0079,0.005303743297688114,0.005185882335517268,0.005009090892260997,0.004832299449004727,0.004714438486833879,0.0028087599219312654,0.002746343034777237,0.002652717704046195,0.0025590923733151525,0.0024966754861611247
80,0.008,0.0053076630443637755,0.005189714976711248,0.0050127928752324545,0.004835870773753663,0.004717922706101134,0.002812817749809692,0.0027503106887028102,0.002656550097042487,0.0025627895053821643,0.0025002824442752823
81,0.0081,0.005311584661413342,0.005193549446715267,0.005016496624668155,0.004839443802621044,0.004721408587922971,0.002816879302420805,0.0027542819845892312,0.002660386007841871,0.0025664900310945113,0.002503892713262938
82,0.0082,0.005315508148747479,0.0051973857454419795,0.00502020214048373,0.004843018535525482,0.004724896132219982,0.0028209445791803917,0.0027582569218652718,0.002664225435892592,0.002570193949919913,0.0025075062926047924
83,0.0083,0.005319433506274317,0.005201223872801555,0.005023909422592411,0.004846594972383267,0.004728385338910505,0.0028250135794968185,0.0027622354999524454,0.0026680683806358844,0.0025739012613193242,0.00251112318177495
84,0.008400000000000001,0.005323360733902747,0.005205063828704908,0.005027618470908149,0.004850173113111391,0.004731876207913552,0.0028290863027726804,0.0027662177182666207,0.0026719148415075313,0.0025776119647484418,0.0025147433802423826
85,0.0085,0.005327289831536045,0.005208905613057466,0.005031329285339598,0.0048537529576217295,0.0047353687391431505,0.002833162748401623,0.00277020357621492,0.002675764817934866,0.002581326059654812,0.002518366887468109
86,0.0086,0.005331220799081447,0.0052127492257685246,0.005035041865799143,0.004857334505829762,0.0047388629325168415,0.0028372429157731195,0.0027741930732003827,0.0026796183093412787,0.002585043545482175,0.002521993702909439
