date,home_price_index,building_cost_index,population_millions
1910-01,4.305895536,7.317343035,92.407
1910-02,4.297674486,7.340920744,92.52833333
1910-03,4.289453437,7.364498453,92.64966667
1910-04,4.281232387,7.388076162,92.771
1910-05,4.273011338,7.411653871,92.89233333
1910-06,4.264790288,7.435231579,93.01366667
1910-07,4.256569239,7.458809288,93.135
1910-08,4.24834819,7.482386997,93.25633333
1910-09,4.24012714,7.505964706,93.37766667
1910-10,4.231906091,7.529542415,93.499
1910-11,4.223685041,7.553120124,93.62033333
1910-12,4.215463992,7.576697833,93.74166667
1911-01,4.207242942,7.600275542,93.863
1911-02,4.220783494,7.593106378,93.98566667
1911-03,4.234324046,7.585937214,94.10833333
1911-04,4.247864598,7.578768051,94.231
1911-05,4.26140515,7.571598887,94.35366667
1911-06,4.274945702,7.564429723,94.47633333
1911-07,4.288486254,7.55726056,94.599
1911-08,4.302026806,7.550091396,94.72166667
1911-09,4.315567358,7.542922232,94.84433333
1911-10,4.32910791,7.535753069,94.967
1911-11,4.342648462,7.528583905,95.08966667
1911-12,4.356189014,7.521414741,95.21233333
1912-01,4.369729566,7.514245578,95.335
1912-02,4.369729566,7.529412602,95.4925
1912-03,4.369729566,7.544579627,95.65
1912-04,4.369729566,7.559746652,95.8075
1912-05,4.369729566,7.574913676,95.965
1912-06,4.369729566,7.590080701,96.1225
1912-07,4.369729566,7.605247725,96.28
1912-08,4.369729566,7.62041475,96.4375
1912-09,4.369729566,7.635581775,96.595
1912-10,4.369729566,7.650748799,96.7525
1912-11,4.369729566,7.665915824,96.91
1912-12,4.369729566,7.681082849,97.0675
1913-01,4.369729566,7.696249873,97.225
1913-02,4.383270118,7.614284812,97.38216667
1913-03,4.39681067,7.532319751,97.53933333
1913-04,4.410351222,7.45035469,97.6965
1913-05,4.423891774,7.368389629,97.85366667
1913-06,4.437432326,7.286424568,98.01083333
1913-07,4.450972878,7.204459506,98.168
1913-08,4.46451343,7.122494445,98.32516667
1913-09,4.478053982,7.040529384,98.48233333
1913-10,4.491594534,6.958564323,98.6395
1913-11,4.505135086,6.876599262,98.79666667
1913-12,4.518675638,6.794634201,98.95383333
1914-01,4.53221619,6.712669139,99.111
1914-02,4.501266357,6.732022795,99.23058333
1914-03,4.470316524,6.75137645,99.35016667
1914-04,4.439366691,6.770730106,99.46975
1914-05,4.408416858,6.790083761,99.58933333
1914-06,4.377467025,6.809437417,99.70891667
1914-07,4.346517192,6.828791072,99.8285
1914-08,4.315567358,6.848144727,99.94808333
1914-09,4.284617525,6.867498383,100.0676667
1914-10,4.253667692,6.886852038,100.18725
1914-11,4.222717859,6.906205694,100.3068333
1914-12,4.191768026,6.925559349,100.4264167
1915-01,4.160818193,6.944913004,100.546
1915-02,4.19370239,7.164226047,100.6639167
1915-03,4.226586588,7.383539089,100.7818333
1915-04,4.259470786,7.602852131,100.89975
1915-05,4.292354984,7.822165173,101.0176667
1915-06,4.325239181,8.041478216,101.1355833
1915-07,4.358123379,8.260791258,101.2535
1915-08,4.391007577,8.4801043,101.3714167
1915-09,4.423891774,8.699417342,101.4893333
1915-10,4.456775972,8.918730385,101.60725
1915-11,4.48966017,9.138043427,101.7251667
1915-12,4.522544368,9.357356469,101.8430833
1916-01,4.555428565,9.576669511,101.961
1916-02,4.563166024,9.795982554,102.0699167
1916-03,4.570903482,10.0152956,102.1788333
1916-04,4.57864094,10.23460864,102.28775
1916-05,4.586378398,10.45392168,102.3966667
1916-06,4.594115857,10.67323472,102.5055833
1916-07,4.601853315,10.89254776,102.6145
1916-08,4.609590773,11.11186081,102.7234167
1916-09,4.617328232,11.33117385,102.8323333
1916-10,4.62506569,11.55048689,102.94125
1916-11,4.632803148,11.76979993,103.0501667
1916-12,4.640540606,11.98911298,103.1590833
1917-01,4.648278065,12.20842602,103.268
1917-02,4.672941213,12.15968979,103.263
1917-03,4.697604361,12.11095356,103.258
1917-04,4.722267509,12.06221732,103.253
1917-05,4.746930658,12.01348109,103.248
1917-06,4.771593806,11.96474486,103.243
1917-07,4.796256954,11.91600863,103.238
1917-08,4.820920103,11.8672724,103.233
1917-09,4.845583251,11.81853617,103.228
1917-10,4.870246399,11.76979993,103.223
1917-11,4.894909547,11.7210637,103.218
1917-12,4.919572696,11.67232747,103.213
1918-01,4.944235844,11.62359124,103.208
1918-02,4.985341091,11.62359124,103.3168333
1918-03,5.026446338,11.62359124,103.4256667
1918-04,5.067551585,11.62359124,103.5345
1918-05,5.108656833,11.62359124,103.6433333
1918-06,5.14976208,11.62359124,103.7521667
1918-07,5.190867327,11.62359124,103.861
1918-08,5.231972574,11.62359124,103.9698333
1918-09,5.273077821,11.62359124,104.0786667
1918-10,5.314183068,11.62359124,104.1875
1918-11,5.355288315,11.62359124,104.2963333
1918-12,5.396393563,11.62359124,104.4051667
1919-01,5.43749881,11.62359124,104.514
1919-02,5.481022013,11.91600863,104.6829167
1919-03,5.524545215,12.20842602,104.8518333
1919-04,5.568068418,12.50084341,105.02075
1919-05,5.611591621,12.7932608,105.1896667
1919-06,5.655114824,13.08567819,105.3585833
1919-07,5.698638027,13.37809558,105.5275
1919-08,5.74216123,13.67051297,105.6964167
1919-09,5.785684433,13.96293036,105.8653333
1919-10,5.829207635,14.25534775,106.03425
1919-11,5.872730838,14.54776514,106.2031667
1919-12,5.916254041,14.84018253,106.3720833
1920-01,5.959777244,15.13259991,106.541
1920-02,5.948654648,14.88282673,106.7074167
1920-03,5.937532051,14.63305354,106.8738333
1920-04,5.926409455,14.38328035,107.04025
1920-05,5.915286859,14.13350717,107.2066667
1920-06,5.904164263,13.88373398,107.3730833
1920-07,5.893041666,13.63396079,107.5395
1920-08,5.88191907,13.38418761,107.7059167
1920-09,5.870796474,13.13441442,107.8723333
1920-10,5.859673877,12.88464123,108.03875
1920-11,5.848551281,12.63486804,108.2051667
1920-12,5.837428685,12.38509486,108.3715833
1921-01,5.826306089,12.13532167,108.538
1921-02,5.833076365,12.06830935,108.6639167
1921-03,5.839846641,12.00129703,108.7898333
1921-04,5.846616917,11.93428472,108.91575
1921-05,5.853387193,11.8672724,109.0416667
1921-06,5.860157469,11.80026008,109.1675833
1921-07,5.866927745,11.73324776,109.2935
1921-08,5.873698021,11.66623544,109.4194167
1921-09,5.880468297,11.59922312,109.5453333
1921-10,5.887238573,11.5322108,109.67125
1921-11,5.894008849,11.46519849,109.7971667
1921-12,5.900779125,11.39818617,109.9230833
1922-01,5.907549401,11.33117385,110.049
1922-02,5.914803268,11.52002675,110.2071667
1922-03,5.922057135,11.70887964,110.3653333
1922-04,5.929311002,11.89773254,110.5235
1922-05,5.936564869,12.08658544,110.6816667
1922-06,5.943818736,12.27543834,110.8398333
1922-07,5.951072603,12.46429123,110.998
1922-08,5.95832647,12.65314413,111.1561667
1922-09,5.965580338,12.84199703,111.3143333
1922-10,5.972834205,13.03084993,111.4725
1922-11,5.980088072,13.21970282,111.6306667
1922-12,5.987341939,13.40855572,111.7888333
1923-01,5.994595806,13.59740862,111.947
1923-02,5.995562988,13.59740862,112.1271667
1923-03,5.996530171,13.59740862,112.3073333
