date,home_price_index,building_cost_index,population_millions
1964-01,15.78433662,38.94829290,191.927
1964-02,15.83402498,38.94829290,191.927
1964-03,15.83402498,38.94829290,191.927
1964-04,15.78433662,38.94829290,191.927
1964-05,15.71808547,38.94829290,191.927
1964-06,15.76777383,38.94829290,191.927
1964-07,15.80089941,38.94829290,191.927
1964-08,15.85058777,38.94829290,191.927
1964-09,15.90027613,38.94829290,191.927
1964-10,15.93340171,38.94829290,191.927
1964-11,15.98309007,38.94829290,191.927
1964-12,15.98309007,38.94829290,191.927
1965-01,16.08246680,39.51922612,194.347
1965-02,16.08246680,39.51922612,194.347
1965-03,16.03277844,39.51922612,194.347
1965-04,15.99965286,39.51922612,194.347
1965-05,15.98309007,39.51922612,194.347
1965-06,15.98309007,39.51922612,194.347
1965-07,16.01621565,39.51922612,194.347
1965-08,16.01621565,39.51922612,194.347
1965-09,16.01621565,39.51922612,194.347
1965-10,16.11559237,39.51922612,194.347
1965-11,16.19840631,39.51922612,194.347
1965-12,16.24809467,39.51922612,194.347
1966-01,16.29778304,40.19589668,196.599
1966-02,16.26465746,40.19589668,196.599
1966-03,16.26465746,40.19589668,196.599
1966-04,16.28122025,40.19589668,196.599
1966-05,16.31434583,40.19589668,196.599
1966-06,16.34747140,40.19589668,196.599
1966-07,16.36403419,40.19589668,196.599
1966-08,16.31434583,40.19589668,196.599
1966-09,16.31434583,40.19589668,196.599
1966-10,16.38059698,40.19589668,196.599
1966-11,16.38059698,40.19589668,196.599
1966-12,16.44684813,40.19589668,196.599
1967-01,16.44684813,40.40603937,198.752
1967-02,16.44684813,40.40603937,198.752
1967-03,16.33090861,40.40603937,198.752
1967-04,16.39715976,40.40603937,198.752
1967-05,16.49653649,40.40603937,198.752
1967-06,16.52966206,40.40603937,198.752
1967-07,16.52966206,40.40603937,198.752
1967-08,16.62903879,40.40603937,198.752
1967-09,16.62903879,40.40603937,198.752
1967-10,16.69528994,40.40603937,198.752
1967-11,16.74497830,40.40603937,198.752
1967-12,16.82779224,40.40603937,198.752
1968-01,16.81122945,41.42465350,200.745
1968-02,16.89404339,41.42465350,200.745
1968-03,16.86091782,41.42465350,200.745
1968-04,16.86091782,41.42465350,200.745
1968-05,16.81122945,41.42465350,200.745
1968-06,16.94373176,41.42465350,200.745
1968-07,17.00998291,41.42465350,200.745
1968-08,17.05967127,41.42465350,200.745
1968-09,17.05967127,41.42465350,200.745
1968-10,17.17561078,41.42465350,200.745
1968-11,17.37436423,41.42465350,200.745
